record_id,stage41_provenance,stage42_action,final_provenance,stage41_lsr_labels,stage42_new_lsr_labels,final_lsr_labels,top_score,second_score,margin,evidence_labels,semantic_score,agreement_state,decision,reason
OILPS_IOGP_HPE_0079,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0023,0.0001,0.0022,Work Authorization,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0023, Margin=0.0022)."
OILPS_IOGP_HPE_0080,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0007,0.0002,0.0005,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0081,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0016,0.0007,0.0009,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0082,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0013,0.0006,0.0007,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0083,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0064,0.0003,0.0061,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0084,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0138,0.0004,0.0134,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0085,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0005,0.0003,0.0002,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0086,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0013,0.0011,0.0002,Line of Fire | Safe Mechanical Lifting,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0013, Margin=0.0002)."
OILPS_IOGP_HPE_0087,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0011,0.001,0.0001,Driving,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0011, Margin=0.0001)."
OILPS_IOGP_HPE_0088,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0117,0.0015,0.0102,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0089,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0343,0.0003,0.034,Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0343, Margin=0.0340)."
OILPS_IOGP_HPE_0090,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0034,0.0007,0.0027,Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0034, Margin=0.0027)."
OILPS_IOGP_HPE_0091,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0746,0.0026,0.072,Hot Work | Work Authorization,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0746, Margin=0.0720)."
OILPS_IOGP_HPE_0092,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0011,0.0011,0.0,Work Authorization | Working at Height,0.55,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0011, Margin=0.0000)."
OILPS_IOGP_HPE_0093,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9549,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_IOGP_HPE_0094,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0021,0.0003,0.0018,Safe Mechanical Lifting | Work Authorization,0.55,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0021, Margin=0.0018)."
OILPS_IOGP_HPE_0095,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0001,0.0002,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0096,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0004,0.0002,0.0002,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0097,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0077,0.0003,0.0074,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_HPE_0098,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0001,0.0002,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0001,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0172,0.006,0.0112,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0002,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0004,0.0001,0.0003,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0003,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0001,0.0001,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0004,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0006,0.0006,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_FATAL_0005,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0013,0.0001,0.0012,Hot Work,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0013, Margin=0.0012)."
OILPS_IOGP_SPI_0006,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0002,0.0001,0.0001,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0007,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0001,0.0002,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0008,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0001,0.0001,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0009,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0019,0.0001,0.0018,Driving,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0019, Margin=0.0018)."
OILPS_IOGP_FATAL_0010,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0092,0.0002,0.009,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_FATAL_0011,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0001,0.0,0.0001,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0012,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0039,0.0003,0.0036,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0013,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0004,0.0001,0.0003,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0014,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0041,0.0001,0.004,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0015,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,0.0,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0016,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0011,0.0003,0.0008,Energy Isolation,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0011, Margin=0.0008)."
OILPS_IOGP_SPI_0017,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0159,0.0001,0.0158,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0018,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0004,0.0003,0.0001,Energy Isolation,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0004, Margin=0.0001)."
OILPS_IOGP_FATAL_0019,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0002,0.0001,NONE,0.7,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0020,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0006,0.0005,0.0001,Energy Isolation,0.55,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0006, Margin=0.0001)."
OILPS_IOGP_SPI_0021,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0443,0.001,0.0433,Energy Isolation,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0443, Margin=0.0433)."
OILPS_IOGP_SPI_0022,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.1184,0.0061,0.1123,Driving,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.1184, Margin=0.1123)."
OILPS_IOGP_SPI_0023,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0001,0.0001,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0024,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0001,0.0,0.0001,Hot Work,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0001, Margin=0.0001)."
OILPS_IOGP_SPI_0025,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0004,0.0004,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0026,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.1191,0.0016,0.1175,Energy Isolation | Line of Fire,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.1191, Margin=0.1175)."
OILPS_IOGP_SPI_0027,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0003,0.0,NONE,0.7,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0028,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0,0.0003,Energy Isolation,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0003, Margin=0.0003)."
OILPS_IOGP_SPI_0029,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0001,0.0001,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0030,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0003,0.0,Energy Isolation,0.55,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0003, Margin=0.0000)."
OILPS_IOGP_SPI_0031,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0013,0.0012,0.0001,Energy Isolation,0.55,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0013, Margin=0.0001)."
OILPS_IOGP_SPI_0032,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0073,0.0011,0.0062,Energy Isolation,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0073, Margin=0.0062)."
OILPS_IOGP_SPI_0033,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0005,0.0004,0.0001,Energy Isolation,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0005, Margin=0.0001)."
OILPS_IOGP_SPI_0034,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0031,0.0001,0.003,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0035,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0001,0.0001,0.0,Energy Isolation,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0001, Margin=0.0000)."
OILPS_IOGP_SPI_0036,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0055,0.0001,0.0054,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0037,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0001,0.0001,0.0,Energy Isolation,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0001, Margin=0.0000)."
OILPS_IOGP_SPI_0038,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0001,0.0002,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0039,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.1269,0.0004,0.1265,Energy Isolation,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.1269, Margin=0.1265)."
OILPS_IOGP_SPI_0040,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.1816,0.0094,0.1722,Safe Mechanical Lifting,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.1816, Margin=0.1722)."
OILPS_IOGP_SPI_0041,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.1613,0.0002,0.1611,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0043,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,0.0,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0044,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0014,0.0001,0.0013,Energy Isolation,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0014, Margin=0.0013)."
OILPS_IOGP_SPI_0045,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.001,0.0001,0.0009,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0046,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0015,0.0002,0.0013,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0047,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0001,0.0002,Bypassing Safety Controls,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0003, Margin=0.0002)."
OILPS_IOGP_FATAL_0048,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0134,0.0004,0.013,Energy Isolation,0.7,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0134, Margin=0.0130)."
OILPS_IOGP_SPI_0049,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0296,0.0011,0.0285,Hot Work,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0296, Margin=0.0285)."
OILPS_IOGP_SPI_0050,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0011,0.0005,0.0006,Energy Isolation,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0011, Margin=0.0006)."
OILPS_IOGP_SPI_0051,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0002,0.0001,Energy Isolation,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0003, Margin=0.0001)."
OILPS_IOGP_SPI_0052,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.2106,0.0011,0.2095,Safe Mechanical Lifting,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.2106, Margin=0.2095)."
OILPS_IOGP_SPI_0053,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0008,0.0002,0.0006,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0054,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0005,0.0001,0.0004,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0055,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0168,0.0004,0.0164,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0056,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0054,0.0005,0.0049,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0057,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.013,0.0003,0.0127,Hot Work,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0130, Margin=0.0127)."
OILPS_IOGP_SPI_0058,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0002,0.0001,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0059,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0004,0.0003,0.0001,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0060,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0013,0.0007,0.0006,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0061,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.001,0.0007,0.0003,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_FATAL_0062,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0783,0.0009,0.0774,NONE,0.7,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0063,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0582,0.0033,0.0549,Work Authorization | Working at Height,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0582, Margin=0.0549)."
OILPS_IOGP_SPI_0064,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0162,0.0002,0.016,Energy Isolation,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0162, Margin=0.0160)."
OILPS_IOGP_SPI_0065,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0005,0.0003,0.0002,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0066,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0009,0.0004,0.0005,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0067,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0003,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0068,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0002,0.0002,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_IOGP_SPI_0069,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0002,0.0001,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
